SW_ID,TYPE_C,TYPE_D,MATERIAL_C,MATERIAL_D,GeoJSON
3412,,,3,GRAVEL,"{""type"":""Polygon"",""coordinates"":[[[377960.0294,4897637.6276],[377959.9587,4897633.5206],[377965.915,4897610.4125],[377966.29838081,4897609.4306247],[377966.769782935,4897608.48784159],[377967.32527076,4897607.59202172],[377967.960206662,4897606.75064407],[377968.669289726,4897605.97073307],[377969.4466,4897605.2588],[378012.7686,4897571.6721],[378017.322963903,4897569.31253493],[378022.052783725,4897567.32794873],[378026.927247253,4897565.73126993],[378031.9146,4897564.5329],[378067.1239,4897558.6917],[378082.58889254,4897555.06474894],[378097.90248884,4897550.84402192],[378113.0419,4897546.0358],[378115.064865473,4897545.46312953],[378117.032345662,4897544.72193961],[378118.930330062,4897543.8175083],[378120.745303053,4897542.75627608],[378122.464340143,4897541.54580003],[378124.0752,4897540.1947],[378153.9598,4897512.7849],[378151.8369,4897510.5407],[378150.5181,4897512.6661],[378121.4792,4897538.0854],[378120.131009944,4897539.19980918],[378118.690049468,4897540.19135199],[378117.167481863,4897541.05234684],[378115.57510264,4897541.7761235],[378113.925248146,4897542.35707479],[378112.2307,4897542.7907],[378097.266505538,4897547.59643015],[378082.172808064,4897551.97849072],[378066.9616,4897555.9334],[378032.0769,4897561.6123],[378027.61939814,4897562.37144997],[378023.247142951,4897563.52427955],[378018.99483139,4897565.06164024],[378014.896208576,4897566.97133198],[378010.9838,4897569.2382],[377967.0128,4897602.9872],[377965.983841508,4897603.89920696],[377965.043002948,4897604.90187095],[377964.19823888,4897605.9867147],[377963.456691579,4897607.1445661],[377962.824630645,4897608.36563582],[377962.3074,4897609.6396],[377956.6982,4897633.6504],[377956.8635,4897637.5938],[377960.0294,4897637.6276]]]}"
7644,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377424.188,4897464.0434],[377378.6588,4897462.735],[377330.0871,4897461.8428],[377325.2872,4897461.9429],[377306.5871,4897462.1432],[377294.7231,4897462.4973],[377288.1482,4897462.7044],[377270.9861,4897463.3436],[377235.5861,4897465.2431],[377175.7759,4897469.9581],[377124.5382,4897473.8342],[377124.5144,4897471.3982],[377115.06,4897472.163],[377115.1655,4897474.5433],[377108.6245,4897475.0381],[377103.2884,4897474.9888],[377102.363748536,4897475.71929599],[377101.504699347,4897476.52591808],[377100.7175,4897477.4028],[377106.6772,4897477.2454],[377115.4814,4897476.5168],[377115.5698,4897478.5306],[377121.7611,4897478.0544],[377121.6175,4897476.009],[377175.5861,4897471.5428],[377218.5961,4897468.2233],[377253.4841,4897466.0687],[377288.4821,4897464.6524],[377293.0871,4897464.5003],[377325.8901,4897464.0199],[377329.9841,4897464.0028],[377346.2771,4897463.8235],[377413.798,4897465.6535],[377519.6889,4897471.3528],[377565.2303,4897473.6477],[377618.8796,4897476.1431],[377705.0096,4897480.2936],[377743.7399,4897482.8033],[377763.4901,4897484.3433],[377768.5902,4897485.9432],[377770.5902,4897486.7431],[377770.3902,4897485.8432],[377768.8602,4897483.6132],[377765.7902,4897482.3433],[377762.6902,4897481.7433],[377760.0901,4897481.5433],[377692.9894,4897478.2437],[377565.2303,4897471.7719],[377424.188,4897464.0434]]]}"
1396,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378172.0257,4897476.6003],[378172.0282,4897474.5232],[378177.4057,4897474.8983],[378177.3915,4897476.1549],[378177.789622218,4897476.16855851],[378178.187347591,4897476.14614461],[378178.581414431,4897476.08784212],[378178.968591055,4897475.99412916],[378179.345702282,4897475.86577427],[378179.709655479,4897475.70383007],[378180.057465919,4897475.50962463],[378180.38628126,4897475.28475061],[378180.693404934,4897475.03105215],[378180.976318265,4897474.75060982],[378181.232701123,4897474.44572347],[378181.460450949,4897474.11889344],[378181.6577,4897473.7728],[378182.0329,4897471.8969],[378182.0583,4897470.8939],[378177.6559,4897470.8964],[378183.0713,4897372.6422],[378182.0083,4897372.0876],[378181.1653,4897371.9323],[378175.4048,4897472.8974],[378172.1533,4897472.8974],[378172.1533,4897471.5217],[378163.149,4897470.8964],[378163.024,4897473.1475],[378162.383940595,4897472.96909267],[378161.759947274,4897472.74075618],[378161.155908168,4897472.46391331],[378160.575587074,4897472.14028908],[378160.0226,4897471.7719],[378159.788362363,4897471.4434359],[378159.52534063,4897471.13753476],[378159.23569645,4897470.85671064],[378158.921810266,4897470.6032715],[378158.586261755,4897470.37930022],[378158.231808626,4897470.18663752],[378157.861363957,4897470.0268668],[378157.477972252,4897469.90130113],[378157.08478442,4897469.81097248],[378156.685031878,4897469.75662321],[378156.282,4897469.7387],[378137.3244,4897468.7704],[378102.212,4897469.594],[378053.7226,4897470.3962],[377958.6004,4897466.3137],[377933.6811,4897465.0239],[377917.2709,4897464.494],[377906.0509,4897463.8641],[377888.7307,4897461.9941],[377867.5305,4897459.9343],[377839.3717,4897456.6397],[377783.5896,4897454.0437],[377784.3897,4897455.6437],[377785.3896,4897457.1437],[377787.5896,4897459.0436],[377788.8589,4897459.6169],[377788.973,4897456.0144],[377836.9956,4897458.5156],[377879.2655,4897462.8927],[377905.0276,4897465.5189],[377918.0337,4897466.2693],[378052.9722,4897471.8969],[378077.2962,4897471.5217],[378137.3244,4897470.2712],[378156.1727,4897471.2697],[378156.904001258,4897471.62505382],[378157.604738437,4897472.03741928],[378158.270476013,4897472.50418618],[378158.897,4897473.0224],[378159.415576214,4897473.40275338],[378159.964856493,4897473.73723979],[378160.540794819,4897474.0233954],[378161.139148809,4897474.25911237],[378161.755510967,4897474.44265439],[378162.385341148,4897474.5726695],[378163.024,4897474.6482],[378162.8898,4897476.3022],[378172.0257,4897476.6003]]]}"
4269,0,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378148.7478,4898172.9729],[378149.1999,4898173.627],[378149.8628,4898174.3592],[378151.0424,4898175.2619],[378150.4839,4898172.8252],[378165.5152,4897916.2127],[378163.6151,4897917.7127],[378162.4151,4897919.8127],[378161.9152,4897922.1126],[378161.4817,4897930.424],[378163.1035,4897930.5367],[378148.7478,4898172.9729]]]}"
1093,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378065.6132,4897886.7543],[378083.1336,4897863.1047],[378108.9732,4897828.7743],[378141.0935,4897830.1451],[378149.7936,4897830.245],[378151.1936,4897829.145],[378153.8933,4897772.7442],[378156.7928,4897717.0444],[378161.5929,4897717.1444],[378161.6929,4897715.8444],[378156.8929,4897715.6445],[378156.8929,4897714.8445],[378161.1928,4897634.4442],[378163.7924,4897582.6443],[378168.5871,4897582.8189],[378168.6646,4897581.3176],[378163.8923,4897581.1443],[378166.892,4897523.6446],[378166.792,4897522.0446],[378165.9921,4897519.7447],[378161.6821,4897512.1149],[378158.7211,4897508.0235],[378161.0838,4897506.5398],[378160.4795,4897505.8048],[378159.2037,4897504.5317],[378158.0416,4897503.4127],[378154.9909,4897505.3245],[378153.0197,4897504.6876],[378151.0181,4897504.0811],[378147.9248,4897503.6868],[378144.3765,4897503.3229],[378111.2453,4897501.7512],[378111.3747,4897498.9096],[378118.5109,4897499.0322],[378118.6377,4897494.0493],[378107.8824,4897493.6058],[378107.7376,4897498.815],[378109.1236,4897498.9096],[378108.9934,4897501.6444],[377923.4908,4897492.8443],[377848.919,4897489.5608],[377849.1397,4897487.6745],[377848.1835,4897485.8684],[377848.3961,4897483.2113],[377846.4872,4897483.1302],[377846.165,4897485.8684],[377844.9963,4897487.2496],[377844.885,4897489.3832],[377843.9899,4897489.3438],[377788.8543,4897487.1865],[377789.1743,4897483.4137],[377788.314071564,4897484.00996484],[377787.507639847,4897484.67719239],[377786.760842087,4897485.41055303],[377786.079083869,4897486.20473843],[377785.4673,4897487.054],[377784.5363,4897488.644],[377784.7903,4897488.644],[377783.8902,4897505.6437],[377783.4901,4897512.1435],[377782.4899,4897523.2433],[377780.3898,4897535.2441],[377778.2907,4897544.1439],[377774.6905,4897557.1437],[377773.0905,4897563.9435],[377771.3903,4897574.9433],[377770.0902,4897582.2432],[377769.1902,4897593.144],[377769.1901,4897596.2439],[377761.3916,4897749.7438],[377760.3914,4897761.3435],[377758.9913,4897770.6434],[377757.8913,4897776.2433],[377755.9692,4897784.5701],[377757.0912,4897786.1441],[377759.3913,4897776.4432],[377761.0914,4897766.7434],[377762.5916,4897750.7437],[377768.9908,4897626.3433],[377770.19,4897605.3437],[377770.6902,4897595.5439],[377770.6902,4897592.744],[377771.3902,4897583.9431],[377771.6903,4897581.8432],[377773.8905,4897567.7434],[377775.5905,4897559.4436],[377778.6906,4897548.6438],[377779.8407,4897544.0439],[377808.2,4897545.2138],[377808.29,4897544.1438],[377780.0907,4897543.2439],[377781.7898,4897536.344],[377783.5899,4897526.4432],[377784.9901,4897511.6436],[377786.2303,4897491.2439],[377790.0203,4897493.694],[377799.0204,4897497.3838],[377801.2004,4897497.7838],[377803.0204,4897497.7238],[377810.2005,4897493.5338],[377815.0406,4897492.1338],[377818.0407,4897491.9338],[377822.7007,4897492.4039],[377845.4199,4897493.2737],[377859.9401,4897494.3436],[377864.3901,4897496.3736],[377866.7201,4897497.8135],[377869.2501,4897498.9635],[377871.5202,4897498.7035],[377878.0203,4897495.6135],[377881.0003,4897494.7835],[377914.2707,4897495.7043],[377970.2111,4897499.104],[377979.8213,4897499.964],[377985.0613,4897500.8739],[377989.7014,4897502.6738],[377991.4714,4897503.0638],[378007.5115,4897502.2038],[378034.2719,4897502.6447],[378064.6311,4897503.5745],[378101.3215,4897505.5943],[378133.6019,4897507.0151],[378149.4521,4897507.9251],[378152.1221,4897508.985],[378151.8369,4897510.5407],[378153.9598,4897512.7849],[378155.9311,4897513.2701],[378158.7818,4897513.634],[378161.6731,4897515.3397],[378164.7921,4897520.8447],[378165.392,4897523.2446],[378151.693,4897788.0449],[378149.9136,4897827.9251],[378135.6935,4897827.5051],[378108.1733,4897826.2143],[378071.6524,4897773.5047],[378006.6328,4897768.5841],[377986.2818,4897747.7546],[377987.6522,4897716.3663],[377958.2219,4897714.8945],[377956.4319,4897715.2545],[377955.2816,4897741.024],[377953.8916,4897742.184],[377958.3426,4897746.9849],[377959.0916,4897746.3439],[377959.3916,4897746.6439],[377965.1917,4897741.1439],[377964.3917,4897740.244],[377957.5916,4897740.044],[377958.5919,4897716.2445],[377985.8922,4897717.3443],[377984.7919,4897744.7447],[377981.8289,4897744.5777],[377981.4919,4897744.9837],[377987.2518,4897751.3445],[377998.7528,4897763.4543],[377989.3256,4897771.6612],[377990.7316,4897773.2051],[378000.2828,4897764.9342],[378005.8728,4897770.4741],[378041.7921,4897773.0048],[378071.0523,4897775.4846],[378107.2532,4897827.8843],[378095.0429,4897843.735],[378094.4229,4897843.195],[378091.8729,4897841.734],[378077.2236,4897861.7747],[378066.4634,4897861.5948],[378065.1305,4897859.1399],[378064.6935,4897859.5449],[378063.5935,4897858.7449],[378045.2933,4897857.844],[378042.3933,4897860.244],[378042.3432,4897866.3548],[378044.9932,4897866.7548],[378046.3332,4897866.7748],[378052.2932,4897866.4347],[378057.8734,4897864.1947],[378064.0733,4897879.2745],[378060.2032,4897883.9443],[378050.89,4897885.9353],[378051.673,4897887.1943],[378053.303,4897888.4243],[378055.0331,4897889.3942],[378057.6431,4897889.9242],[378060.4731,4897889.8042],[378062.0131,4897889.3043],[378064.7571,4897887.8523],[378065.6132,4897886.7543]],[[378152.4121,4897506.3851],[378061.6311,4897501.7845],[378032.5919,4897500.7047],[378000.9515,4897500.9439],[377995.3615,4897501.5138],[377992.9214,4897501.3938],[377990.3313,4897500.9139],[377981.9713,4897498.324],[377970.0512,4897497.4141],[377907.8606,4897494.2944],[377884.3103,4897493.2635],[377880.4803,4897493.4235],[377873.0702,4897496.3035],[377869.4001,4897496.9335],[377867.6401,4897496.6135],[377865.4201,4897495.4036],[377862.5801,4897493.1237],[377861.0701,4897492.4837],[377816.2707,4897490.8738],[377813.5205,4897490.9339],[377809.0605,4897492.0139],[377803.7904,4897494.9638],[377801.9204,4897496.2738],[377798.0704,4897495.5739],[377791.3003,4897492.874],[377789.0503,4897491.024],[377788.5703,4897490.144],[377788.5303,4897488.9041],[377804.8905,4897489.3439],[377834.4908,4897490.4438],[377885.4903,4897492.6435],[377926.5908,4897494.6443],[378005.0916,4897498.1439],[378030.2918,4897499.5447],[378141.392,4897504.7452],[378148.292,4897505.3451],[378152.4121,4897506.3851]]]}"
558,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[380965.4277,4898805.5685],[380995.6272,4898798.9696],[380999.827,4898800.5698],[381009.1266,4898798.3701],[381013.1264,4898794.8703],[381063.6849,4898783.2387],[381069.1232,4898784.8059],[381076.7118,4898783.0424],[381077.204834997,4898782.80560824],[381077.674693873,4898782.52563237],[381078.117603984,4898782.20472042],[381078.530009066,4898781.84544907],[381078.908597791,4898781.45070305],[381079.250330352,4898781.02365187],[381079.552462873,4898780.56772448],[381079.812569438,4898780.08658165],[381080.028561569,4898779.58408663],[381080.198704999,4898779.0642741],[381080.321633593,4898778.53131781],[381080.39636032,4898777.98949702],[381080.422285175,4898777.44316219],[381080.3992,4898776.8967],[381079.8114,4898773.4765],[381078.4092,4898772.1048],[381065.4234,4898710.7721],[381061.8232,4898692.9713],[381061.2231,4898690.4713],[381060.7231,4898689.2713],[381059.5232,4898688.4713],[381058.1232,4898688.3713],[380937.1269,4898716.3679],[380934.4269,4898717.1678],[380933.0271,4898718.2688],[380932.2272,4898719.9688],[380932.2272,4898721.7686],[380944.228,4898777.7682],[380947.528,4898786.0682],[380951.1283,4898805.1681],[380951.8283,4898806.868],[380953.2283,4898808.568],[380955.1283,4898809.5681],[380957.2281,4898809.8681],[380960.528,4898809.5683],[380962.0279,4898808.6684],[380965.4277,4898805.5685]],[[380954.9081,4898805.4782],[380950.2198,4898783.2823],[380948.2279,4898783.8683],[380945.7279,4898777.6683],[380933.7271,4898721.0688],[380933.827,4898719.6688],[380934.727,4898718.6678],[380935.6269,4898718.1678],[380984.0256,4898706.7696],[381058.3232,4898689.9712],[381059.2232,4898690.1712],[381059.9232,4898690.9712],[381059.9232,4898691.4712],[381062.2233,4898702.0722],[381071.9239,4898749.3718],[381076.2241,4898769.3717],[381076.2241,4898770.2717],[381072.3253,4898771.0716],[381072.6243,4898772.4116],[381073.4642,4898772.2217],[381074.8143,4898778.1416],[380954.9081,4898805.4782]]]}"
3422,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[374348.7263,4902283.5453],[374348.7138,4902282.1557],[374342.6936,4902282.2659],[374342.6018,4902232.5716],[374340.8656,4902232.5748],[374341.1216,4902282.2947],[374341.0683,4902293.5419],[374342.6233,4902293.3918],[374342.7847,4902283.7392],[374348.7263,4902283.5453]]]}"
1654,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[373869.0639,4898240.8511],[373870.9739,4898197.2507],[373899.8746,4898198.4503],[373912.9745,4898199.3401],[373920.9743,4898199.5499],[373934.0742,4898199.6497],[373948.074,4898199.2506],[373962.6749,4898198.1503],[373978.1746,4898196.15],[373991.7745,4898193.9498],[374001.8744,4898191.6496],[374020.0753,4898186.9504],[374024.6652,4898185.6302],[374034.6751,4898182.2601],[374040.954,4898179.858],[374051.6648,4898206.07],[374072.3754,4898252.0399],[374074.0434,4898251.2659],[374069.7254,4898242.9],[374062.9746,4898227.9399],[374052.4448,4898205.82],[374043.565,4898183.51],[374042.185,4898179.3499],[374049.4749,4898176.5498],[374069.8747,4898167.2494],[374088.1755,4898157.4491],[374104.5754,4898147.2498],[374116.9753,4898138.4496],[374127.6652,4898130.1393],[374139.3751,4898120.3491],[374148.675,4898111.8489],[374156.1749,4898104.3487],[374165.0759,4898094.7486],[374173.6759,4898084.8484],[374184.4757,4898070.849],[374192.4757,4898059.449],[374200.5755,4898046.1488],[374208.5754,4898032.3486],[374207.6754,4898032.2486],[374207.2754,4898032.5486],[374191.4757,4898058.7489],[374184.8757,4898068.1491],[374181.1758,4898073.1492],[374170.1759,4898086.8484],[374166.4759,4898091.0484],[374157.0749,4898101.4487],[374146.0751,4898112.4489],[374137.2752,4898120.5491],[374133.7851,4898123.4591],[374117.4753,4898136.5595],[374110.6753,4898141.5496],[374093.8955,4898152.4889],[374081.9746,4898159.3492],[374071.8627,4898164.7554],[374055.3749,4898172.6497],[374040.775,4898178.4499],[374024.4752,4898184.4502],[374005.1744,4898189.4495],[373993.8745,4898192.0498],[373982.9747,4898194.1499],[373979.1746,4898194.65],[373974.1747,4898195.5501],[373967.9748,4898196.2502],[373960.6748,4898197.0503],[373942.974,4898198.2506],[373930.1743,4898198.5398],[373917.2744,4898198.3499],[373871.0739,4898196.0507],[373871.0753,4898195.984],[373871.1355,4898192.3643],[373870.567898294,4898192.53035027],[373870.017415395,4898192.74648209],[373869.488460298,4898193.0109644],[373868.985269574,4898193.32167887],[373868.511873441,4898193.67613689],[373868.072063482,4898194.07149949],[373867.669362276,4898194.50460009],[373867.306995188,4898194.97196983],[373866.987864532,4898195.46986542],[373866.71452633,4898195.99429903],[373866.489169835,4898196.54107031],[373866.3136,4898197.1058],[373869.6684,4898197.065],[373867.2838,4898246.6511],[373865.3738,4898276.0513],[373866.7738,4898276.9513],[373869.0639,4898240.8511]]]}"
2017,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[373872.721,4898166.9349],[373880.6739,4898019.3495],[373882.0839,4898012.4496],[373883.9692,4898005.2732],[373885.835,4897999.0883],[373888.2737,4897992.6494],[373893.5738,4897983.2492],[373922.9543,4897934.3387],[373939.874,4897905.8484],[373956.5738,4897878.4481],[373988.6743,4897824.6475],[373991.6743,4897819.2474],[373992.6743,4897816.3474],[373993.5742,4897812.6474],[374013.174,4897813.4571],[374069.4745,4897816.7473],[374080.0743,4897817.1671],[374090.7742,4897817.8469],[374104.7751,4897818.4478],[374141.0747,4897820.4472],[374150.2746,4897820.547],[374152.4745,4897820.447],[374156.9755,4897819.7469],[374161.2755,4897818.4469],[374163.8754,4897817.1469],[374167.2754,4897814.4467],[374168.5754,4897813.1467],[374170.5753,4897810.6467],[374173.4753,4897806.2467],[374176.0653,4897800.2466],[374176.6853,4897797.9466],[374177.1753,4897794.5466],[374177.5752,4897789.0465],[374182.475,4897697.2462],[374182.8749,4897686.4463],[374183.3649,4897680.0462],[374184.8848,4897653.0461],[374185.9748,4897629.5461],[374185.9748,4897626.5461],[374188.3747,4897583.6459],[374187.0746,4897584.346],[374183.8748,4897645.4461],[374180.975,4897696.6463],[374179.3751,4897730.8464],[374177.9751,4897754.5465],[374176.1752,4897791.8466],[374175.5752,4897796.3466],[374174.3752,4897800.7466],[374173.5753,4897802.8467],[374172.3753,4897805.3467],[374170.1753,4897808.8467],[374167.3754,4897812.1467],[374164.5754,4897814.6469],[374162.9754,4897815.7469],[374160.0755,4897817.2469],[374156.8755,4897818.4469],[374154.1756,4897818.947],[374150.3746,4897819.247],[374146.1746,4897819.2471],[374129.3748,4897818.5474],[374116.2749,4897817.6475],[374113.675,4897817.6476],[374101.6751,4897816.9378],[374079.1743,4897815.9371],[374068.7745,4897815.2472],[374069.0744,4897811.8472],[374067.6744,4897811.7472],[374067.4744,4897815.3373],[374021.574,4897812.648],[373993.8742,4897811.3474],[373994.1742,4897809.6473],[373994.0742,4897808.0473],[373992.7743,4897808.2473],[373992.7743,4897810.5474],[373991.8743,4897814.7474],[373990.1643,4897819.1474],[373988.0744,4897823.2474],[373986.7744,4897825.1475],[373966.8836,4897858.6578],[373937.7431,4897906.9074],[373892.3738,4897982.4492],[373888.9737,4897988.5494],[373885.7738,4897995.3494],[373884.4683,4897998.7729],[373882.797,4898004.7826],[373880.2739,4898014.1496],[373878.8739,4898024.9495],[373871.4382,4898166.8646],[373867.9472,4898166.7429],[373867.4321,4898175.317],[373867.383529758,4898175.95177811],[373867.38957453,4898176.588383],[373867.45018978,4898177.22212435],[373867.564928913,4898177.84833299],[373867.732946568,4898178.46239519],[373867.953004847,4898179.05978674],[373868.22348243,4898179.63610627],[373868.542386525,4898180.18710763],[373868.907367551,4898180.70873122],[373869.315736445,4898181.19713388],[373869.764484477,4898181.64871723],[373870.250305415,4898182.06015415],[373870.769619887,4898182.42841329],[373871.318601753,4898182.75078145],[373871.893206291,4898183.02488352],[373872.4892,4898183.2487],[373874.3509,4898183.3346],[373874.4056,4898181.492],[373872.9683,4898181.3323],[373872.1166,4898180.7468],[373872.721,4898166.9349]]]}"
2110,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378261.593,4898091.8184],[378223.8977,4898089.3343],[378223.8987,4898089.3291],[378223.862,4898089.3319],[378223.8193,4898089.3291],[378223.8184,4898089.3353],[378222.8668,4898089.4084],[378222.739620913,4898089.3916211],[378222.614366462,4898089.36391958],[378222.491972916,4898089.3255025],[378222.373355158,4898089.27665704],[378222.259399847,4898089.21774831],[378222.150958792,4898089.14921664],[378222.048842582,4898089.07157431],[378221.953814529,4898088.98540169],[378221.866584961,4898088.89134291],[378221.787805913,4898088.79010105],[378221.718066253,4898088.6824329],[378221.65788728,4898088.56914326],[378221.607718828,4898088.45107896],[378221.567935902,4898088.32912253],[378221.538835877,4898088.20418559],[378221.520636274,4898088.07720202],[378221.513473134,4898087.94912103],[378221.5174,4898087.8209],[378225.2481,4898029.0039],[378226.1231,4898025.9925],[378225.174415564,4898026.74079538],[378224.298448534,4898027.57303927],[378223.5026,4898028.4822],[378220.0093,4898084.884],[378218.9558,4898084.8807],[378218.942922992,4898085.47346375],[378218.980114229,4898086.06519975],[378219.067108385,4898086.6516865],[378219.203284834,4898087.22873992],[378219.387672079,4898087.79224328],[378219.618954682,4898088.33817646],[378219.895482648,4898088.86264473],[378220.215283199,4898089.36190648],[378220.576074842,4898089.83239991],[378220.975283653,4898090.27076849],[378221.410061635,4898090.67388484],[378221.877307034,4898091.03887308],[378222.373686474,4898091.36312936],[378222.895658731,4898091.6443404],[378223.4395,4898091.8805],[378223.5812,4898090.9166],[378285.0136,4898094.6072],[378308.8932,4898095.918],[378308.7742,4898096.8965],[378309.7608,4898096.554],[378310.4748,4898096.1996],[378311.4293,4898095.5544],[378312.3788,4898094.6451],[378284.3546,4898093.3993],[378261.593,4898091.8184]]]}"
2494,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[374351.6908,4900970.5643],[374337.9898,4900955.0645],[374330.5902,4900947.2647],[374326.77,4900943.8437],[374317.3893,4900934.8638],[374304.6886,4900924.2641],[374304.3885,4900923.8641],[374299.8893,4900920.2642],[374289.7887,4900912.7643],[374274.3878,4900902.0646],[374262.5872,4900894.2648],[374259.487,4900892.4649],[374254.7868,4900890.0649],[374262.1871,4900878.1641],[374265.4868,4900872.1642],[374269.9863,4900864.4642],[374273.256,4900857.9143],[374279.2454,4900848.6144],[374279.8253,4900848.0244],[374280.5453,4900847.7344],[374283.7303,4900847.1342],[374313.7166,4900859.0095],[374355.5287,4900875.7551],[374382.9038,4900885.4001],[374428.981,4900898.5763],[374473.8677,4900909.2126],[374492.2041,4900911.8107],[374510.3017,4900914.5889],[374533.638,4900915.8589],[374570.4545,4900916.9625],[374571.8519,4900917.348],[374572.9603,4900917.9744],[374574.1168,4900918.7455],[374574.5987,4900919.5647],[374574.644265229,4900920.16336482],[374574.660878141,4900920.76353128],[374574.6485,4900921.3638],[374573.7313,4900939.4183],[374573.8603,4900952.0914],[374572.382,4901009.7251],[374572.540768984,4901011.2930564],[374572.837177469,4901012.84090399],[374573.268949101,4901014.35657658],[374573.832718559,4901015.8282607],[374574.524091705,4901017.24448572],[374575.337679827,4901018.59421329],[374576.267141647,4901019.86692334],[374577.305232739,4901021.05269609],[374578.443862,4901022.14228939],[374579.674154711,4901023.1272107],[374580.986521706,4901023.99978334],[374582.370734116,4901024.75320629],[374583.816003095,4901025.38160721],[374585.311063906,4901025.88008822],[374586.844263727,4901026.24476403],[374588.403652469,4901026.47279231],[374589.977075924,4901026.56239573],[374591.552270493,4901026.51287591],[374593.116958773,4901026.32461882],[374594.658945247,4901025.99909178],[374596.1662,4901025.5388],[374595.768916961,4901025.27810951],[374595.351891239,4901025.05033135],[374594.917843361,4901024.85695145],[374594.469604899,4901024.69923137],[374594.0101,4901024.5782],[374592.618408436,4901024.85230422],[374591.208033332,4901025.00323663],[374589.789854512,4901025.02983293],[374588.374812001,4901024.93188795],[374586.973821629,4901024.71015724],[374585.597690826,4901024.36635128],[374584.257035253,4901023.90312222],[374582.962196909,4901023.32404347],[374581.723164353,4901022.63358214],[374580.549495651,4901021.83706453],[374579.450244643,4901020.94063508],[374578.433891101,4901019.95120898],[374577.508275314,4901018.8764188],[374576.680537608,4901017.7245556],[374575.957063265,4901016.50450503],[374575.343433264,4901015.22567871],[374574.844381231,4901013.89794169],[374574.46375692,4901012.53153631],[374574.20449652,4901011.13700321],[374574.0686,4901009.7251],[374575.2805,4900953.0086],[374575.2052,4900939.7959],[374576.3349,4900921.1904],[374576.284984156,4900920.33563308],[374576.254512239,4900919.47995233],[374576.2435,4900918.6238],[374574.3261,4900916.8023],[374572.3128,4900915.8435],[374570.2994,4900915.2683],[374568.4778,4900915.0766],[374533.9636,4900914.1178],[374509.8037,4900912.488],[374492.2765,4900910.0248],[374474.4875,4900907.1645],[374419.2973,4900894.3695],[374388.1028,4900885.2413],[374367.7513,4900878.2411],[374347.1042,4900870.438],[374314.9595,4900857.663],[374286.8713,4900846.5423],[374285.1852,4900845.7644],[374282.8862,4900845.5644],[374278.9852,4900845.9644],[374276.4933,4900846.7624],[374277.2153,4900847.5144],[374277.2853,4900848.1444],[374276.7054,4900849.5144],[374271.416,4900858.5343],[374262.387,4900874.6641],[374253.9868,4900888.665],[374253.4868,4900889.365],[374250.4867,4900887.7651],[374250.6868,4900889.365],[374252.4868,4900890.565],[374251.7869,4900891.7649],[374252.7871,4900893.3649],[374253.7869,4900891.1649],[374271.8878,4900901.6646],[374288.8887,4900913.4643],[374296.8892,4900919.6642],[374307.4888,4900928.5641],[374313.1892,4900933.0639],[374318.2896,4900937.4638],[374325.59,4900944.7637],[374332.8896,4900951.7646],[374337.0898,4900956.2645],[374338.49,4900958.0645],[374336.1901,4900960.1645],[374337.0981,4900961.1865],[374339.59,4900958.8645],[374342.2902,4900961.8644],[374358.8914,4900981.7641],[374373.1915,4900999.9638],[374377.9919,4901005.7637],[374382.4921,4901011.8636],[374406.9828,4901042.8742],[374415.5934,4901054.064],[374415.9934,4901054.764],[374424.193,4901065.3639],[374425.593,4901066.9639],[374446.0942,4901093.6646],[374461.994,4901113.5644],[374469.7044,4901123.8543],[374482.094,4901139.3642],[374490.8943,4901150.8641],[374500.7948,4901163.2649],[374508.695,4901173.5649],[374510.6952,4901176.5648],[374511.7952,4901178.6648],[374512.7954,4901181.7648],[374514.7946,4901190.0647],[374511.0948,4901192.6647],[374511.0949,4901194.0647],[374516.3946,4901190.5648],[374515.7945,4901186.5647],[374514.1953,4901180.6648],[374513.4952,4901178.7648],[374511.7951,4901175.5649],[374507.995,4901170.0649],[374504.2948,4901165.1649],[374495.0884,4901153.7701],[374473.1945,4901125.6642],[374466.3042,4901117.0544],[374453.9835,4901100.8745],[374435.9935,4901078.1638],[374416.4934,4901052.9641],[374406.6927,4901040.7642],[374388.1924,4901016.4646],[374378.8918,4901004.9637],[374364.1907,4900985.964],[374351.6908,4900970.5643]]]}"
